   43	 0.883	31.724	30.564	29.405	28.246	27.087	25.929	24.771	23.614	22.459	21.304	20.149	18.994	17.840	16.687	15.535	14.383	13.232	12.081	10.930
   44	 0.592	31.594	30.596	29.599	28.601	27.604	26.607	25.610	24.614	23.619	22.626	21.632	20.639	19.645	18.652	17.660	16.668	15.676	14.685	13.693
   45	 0.789	31.648	30.506	29.365	28.224	27.083	25.943	24.803	23.664	22.527	21.390	20.253	19.117	17.980	16.845	15.711	14.578	13.445	12.312	11.180
   46	 0.916	31.703	30.490	29.278	28.065	26.853	25.642	24.431	23.221	22.012	20.804	19.596	18.387	17.179	15.972	14.765	13.558	12.351	11.143	 9.935
   47	 0.334	31.301	30.268	29.235	28.203	27.171	26.139	25.108	24.077	23.048	22.020	20.993	19.965	18.937	17.910	16.885	15.860	14.836	13.811	12.788
   48	 0.067	30.908	29.750	28.592	27.434	26.277	25.121	23.964	22.809	21.654	20.501	19.346	18.192	17.038	15.885	14.732	13.579	12.425	11.271	10.117
   49	 0.377	31.031	29.686	28.341	26.996	25.652	24.308	22.964	21.622	20.280	18.938	17.594	16.250	14.907	13.563	12.218	10.873	 9.529	 8.184	 6.840
   50	 0.981	31.904	30.826	29.749	28.672	27.596	26.519	25.443	24.368	23.294	22.221	21.148	20.075	19.002	17.931	16.860	15.790	14.721	13.652	12.584
   51	 0.231	31.363	30.495	29.627	28.760	27.892	27.026	26.159	25.292	24.427	23.563	22.699	21.835	20.971	20.106	19.241	18.377	17.512	16.647	15.780
   52	 0.352	31.425	30.498	29.571	28.644	27.718	26.792	25.866	24.941	24.017	23.094	22.171	21.248	20.325	19.402	18.480	17.558	16.635	15.712	14.788
   53	 0.575	31.658	30.742	29.825	28.908	27.992	27.076	26.160	25.244	24.330	23.417	22.504	21.591	20.677	19.764	18.851	17.938	17.025	16.111	15.195
   54	 0.115	31.239	30.362	29.486	28.610	27.734	26.859	25.983	25.108	24.235	23.362	22.490	21.618	20.745	19.872	18.999	18.127	17.254	16.381	15.506
   55	 0.088	31.030	29.972	28.914	27.857	26.800	25.744	24.688	23.633	22.580	21.527	20.475	19.422	18.369	17.318	16.268	15.219	14.171	13.123	12.076
   56	 0.609	31.688	30.768	29.847	28.926	28.006	27.087	26.167	25.247	24.329	23.412	22.495	21.578	20.661	19.743	18.827	17.910	16.993	16.075	15.156
   57	 0.811	31.788	30.765	29.743	28.720	27.698	26.677	25.655	24.634	23.614	22.596	21.577	20.559	19.540	18.522	17.505	16.489	15.473	14.457	13.441
   58	 0.232	31.041	29.850	28.660	27.471	26.281	25.093	23.904	22.717	21.530	20.344	19.158	17.971	16.784	15.599	14.413	13.227	12.040	10.852	 9.664
   59	 0.440	31.221	30.002	28.784	27.566	26.348	25.131	23.914	22.699	21.484	20.269	19.054	17.839	16.624	15.410	14.195	12.980	11.764	10.547	 9.330
   60	 0.103	31.043	29.984	28.925	27.867	26.809	25.751	24.694	23.638	22.583	21.529	20.475	19.421	18.367	17.315	16.264	15.214	14.164	13.114	12.066
   61	 0.840	31.906	30.972	30.038	29.104	28.170	27.236	26.303	25.370	24.438	23.507	22.577	21.646	20.715	19.784	18.853	17.923	16.992	16.061	15.128
   62	 0.271	31.512	30.753	29.994	29.235	28.477	27.718	26.961	26.203	25.445	24.689	23.934	23.178	22.421	21.662	20.903	20.143	19.383	18.623	17.863
   63	 0.431	31.421	30.410	29.400	28.390	27.380	26.371	25.362	24.354	23.347	22.341	21.336	20.330	19.324	18.320	17.316	16.312	15.310	14.307	13.304
   64	 0.019	30.810	29.601	28.393	27.185	25.978	24.771	23.564	22.358	21.153	19.948	18.743	17.537	16.331	15.126	13.920	12.713	11.506	10.297	 9.089
   65	 0.552	31.637	30.722	29.807	28.892	27.977	27.063	26.149	25.235	24.322	23.410	22.499	21.588	20.676	19.764	18.853	17.942	17.030	16.118	15.205
   66	 0.123	31.031	29.940	28.849	27.758	26.668	25.578	24.489	23.401	22.314	21.228	20.141	19.055	17.969	16.885	15.801	14.718	13.636	12.554	11.472
   67	 0.779	31.672	30.565	29.459	28.353	27.247	26.142	25.037	23.933	22.830	21.728	20.627	19.525	18.424	17.324	16.225	15.126	14.029	12.932	11.836
   68	 0.635	31.524	30.413	29.302	28.192	27.082	25.972	24.863	23.755	22.648	21.542	20.436	19.330	18.224	17.120	16.017	14.914	13.813	12.711	11.610
   69	 0.908	31.988	31.068	30.149	29.229	28.310	27.391	26.472	25.553	24.635	23.719	22.803	21.886	20.970	20.053	19.136	18.220	17.303	16.385	15.466
   70	 0.200	31.148	30.096	29.044	27.993	26.942	25.892	24.841	23.792	22.744	21.698	20.651	19.604	18.557	17.512	16.468	15.425	14.382	13.340	12.298
   71	 0.034	31.044	30.053	29.063	28.073	27.083	26.094	25.106	24.118	23.131	22.146	21.161	20.175	19.190	18.206	17.222	16.240	15.257	14.275	13.293
   72	 0.661	31.726	30.791	29.856	28.921	27.986	27.052	26.118	25.184	24.252	23.320	22.389	21.458	20.526	19.594	18.663	17.733	16.802	15.870	14.937
   73	 0.720	31.846	30.972	30.099	29.225	28.351	27.478	26.605	25.732	24.860	23.990	23.120	22.250	21.379	20.507	19.636	18.764	17.892	17.019	16.144
   74	 0.063	30.925	29.787	28.650	27.513	26.376	25.240	24.104	22.969	21.836	20.703	19.570	18.436	17.303	16.171	15.040	13.908	12.777	11.645	10.514
   75	 0.956	 0.017	31.079	30.141	29.202	28.264	27.326	26.389	25.451	24.514	23.579	22.644	21.710	20.774	19.838	18.903	17.969	17.033	16.097	15.160
   76	 0.094	30.955	29.817	28.679	27.541	26.403	25.267	24.130	22.994	21.860	20.726	19.592	18.458	17.324	16.192	15.059	13.927	12.795	11.663	10.531
   77	 0.650	31.564	30.479	29.393	28.308	27.223	26.139	25.055	23.971	22.890	21.809	20.729	19.648	18.567	17.488	16.410	15.333	14.256	13.180	12.105
   78	 0.752	31.709	30.666	29.624	28.581	27.539	26.497	25.456	24.415	23.375	22.337	21.299	20.260	19.222	18.185	17.148	16.112	15.077	14.042	13.008
   79	 0.419	31.488	30.556	29.625	28.694	27.763	26.832	25.902	24.972	24.043	23.116	22.188	21.261	20.333	19.405	18.478	17.552	16.625	15.697	14.769
   80	 0.315	31.469	30.623	29.778	28.932	28.087	27.242	26.397	25.553	24.709	23.867	23.026	22.184	21.341	20.498	19.655	18.812	17.968	17.123	16.277
   81	 0.639	31.527	30.414	29.303	28.191	27.080	25.969	24.858	23.749	22.641	21.533	20.426	19.319	18.212	17.107	16.002	14.898	13.795	12.692	11.590
   82	 0.484	31.419	30.355	29.290	28.226	27.162	26.099	25.036	23.974	22.913	21.854	20.794	19.734	18.675	17.617	16.560	15.504	14.448	13.393	12.338
   83	 0.544	31.711	30.877	30.044	29.210	28.377	27.544	26.712	25.879	25.047	24.217	23.388	22.558	21.727	20.896	20.063	19.231	18.398	17.564	16.730
   84	 0.774	31.713	30.651	29.590	28.529	27.468	26.408	25.348	24.289	23.231	22.174	21.117	20.060	19.004	17.948	16.894	15.840	14.786	13.733	12.681
   85	 0.375	31.099	29.822	28.546	27.270	25.995	24.721	23.446	22.172	20.900	19.627	18.353	17.079	15.805	14.531	13.256	11.980	10.704	 9.427	 8.150
   86	 0.620	31.427	30.233	29.040	27.848	26.656	25.464	24.273	23.082	21.893	20.705	19.516	18.327	17.138	15.951	14.763	13.576	12.388	11.200	10.011
   87	 0.885	31.911	30.936	29.962	28.987	28.013	27.040	26.066	25.093	24.120	23.149	22.179	21.208	20.236	19.265	18.295	17.325	16.355	15.385	14.414
   88	 0.493	31.627	30.761	29.896	29.030	28.165	27.300	26.435	25.570	24.706	23.844	22.982	22.120	21.258	20.394	19.531	18.668	17.804	16.940	16.074
   89	 0.852	 0.053	31.255	30.456	29.658	28.859	28.061	27.263	26.466	25.668	24.872	24.077	23.280	22.483	21.684	20.884	20.083	19.283	18.482	17.682
   90	 0.240	31.241	30.242	29.243	28.245	27.247	26.250	25.252	24.256	23.261	22.267	21.273	20.279	19.285	18.292	17.300	16.308	15.317	14.326	13.336
   91	 0.487	31.417	30.346	29.276	28.206	27.136	26.067	24.998	23.930	22.863	21.797	20.732	19.666	18.601	17.537	16.474	15.412	14.350	13.289	12.229
   92	 0.166	31.169	30.172	29.176	28.180	27.184	26.189	25.194	24.200	23.207	22.215	21.224	20.232	19.240	18.250	17.260	16.271	15.282	14.293	13.305
   93	 0.523	31.348	30.174	29.001	27.827	26.655	25.482	24.310	23.139	21.970	20.800	19.631	18.461	17.292	16.124	14.956	13.789	12.621	11.453	10.285
   94	 0.865	31.711	30.558	29.404	28.251	27.098	25.946	24.794	23.643	22.493	21.344	20.195	19.046	17.898	16.751	15.604	14.459	13.314	12.168	11.024
   95	 0.997	31.961	30.925	29.889	28.853	27.817	26.782	25.747	24.712	23.679	22.646	21.614	20.582	19.550	18.518	17.487	16.457	15.428	14.398	13.368
   96	 0.074	30.937	29.801	28.665	27.529	26.394	25.259	24.124	22.991	21.859	20.727	19.595	18.463	17.331	16.201	15.070	13.941	12.811	11.680	10.550
   97	 0.048	31.000	29.952	28.905	27.858	26.812	25.766	24.721	23.676	22.633	21.591	20.549	19.506	18.464	17.424	16.384	15.346	14.308	13.270	12.233
   98	 0.016	31.191	30.366	29.541	28.716	27.892	27.068	26.245	25.421	24.599	23.778	22.957	22.136	21.315	20.493	19.670	18.848	18.026	17.202	16.377
   99	 0.735	31.730	30.724	29.719	28.713	27.708	26.703	25.699	24.695	23.692	22.690	21.689	20.688	19.686	18.685	17.685	16.685	15.686	14.686	13.686
  100	 0.460	31.332	30.205	29.079	27.952	26.826	25.701	24.576	23.452	22.329	21.207	20.085	18.963	17.841	16.721	15.601	14.483	13.364	12.246	11.128
  101	 0.847	31.708	30.569	29.430	28.290	27.152	26.014	24.876	23.739	22.604	21.469	20.335	19.200	18.065	16.933	15.801	14.670	13.539	12.408	11.279
  102	 0.608	31.632	30.656	29.680	28.704	27.729	26.754	25.779	24.805	23.831	22.859	21.888	20.916	19.944	18.972	18.001	17.031	16.060	15.089	14.118
  103	 0.860	31.948	31.035	30.123	29.211	28.298	27.387	26.475	25.564	24.653	23.744	22.835	21.926	21.017	20.107	19.198	18.288	17.379	16.468	15.556
  104	 0.343	31.258	30.173	29.088	28.003	26.919	25.836	24.752	23.670	22.589	21.509	20.429	19.349	18.269	17.191	16.114	15.037	13.961	12.886	11.811
  105	 0.607	31.646	30.685	29.724	28.763	27.803	26.842	25.883	24.923	23.964	23.007	22.050	21.093	20.135	19.178	18.222	17.266	16.310	15.353	14.396
  106	 0.346	31.338	30.330	29.322	28.315	27.308	26.301	25.295	24.289	23.285	22.282	21.279	20.276	19.273	18.271	17.270	16.270	15.269	14.269	13.270
  107	 0.951	31.991	31.031	30.070	29.110	28.150	27.191	26.232	25.272	24.314	23.357	22.401	21.444	20.487	19.530	18.574	17.618	16.662	15.705	14.747
  108	 0.920	31.983	31.047	30.111	29.175	28.238	27.303	26.367	25.432	24.497	23.564	22.632	21.699	20.766	19.832	18.899	17.967	17.034	16.100	15.165
  109	 0.640	31.547	30.454	29.361	28.268	27.176	26.084	24.992	23.902	22.812	21.724	20.636	19.548	18.460	17.373	16.288	15.203	14.119	13.035	11.953
  110	 0.474	31.306	30.137	28.969	27.802	26.634	25.468	24.301	23.136	21.972	20.808	19.644	18.480	17.317	16.155	14.993	13.831	12.669	11.507	10.344
  111	 0.847	31.707	30.566	29.426	28.286	27.147	26.008	24.869	23.731	22.595	21.459	20.324	19.188	18.053	16.919	15.786	14.654	13.522	12.391	11.260
  112	 0.446	31.458	30.470	29.481	28.493	27.506	26.519	25.532	24.546	23.561	22.577	21.593	20.609	19.625	18.642	17.660	16.678	15.696	14.714	13.733
  113	 0.834	31.968	31.102	30.236	29.371	28.505	27.640	26.775	25.910	25.045	24.183	23.321	22.458	21.595	20.731	19.867	19.003	18.138	17.272	16.405
  114	 0.443	31.298	30.153	29.009	27.865	26.721	25.578	24.435	23.294	22.153	21.013	19.874	18.734	17.594	16.456	15.318	14.181	13.044	11.907	10.771
  115	 0.362	31.205	30.049	28.894	27.738	26.583	25.429	24.275	23.122	21.970	20.819	19.667	18.515	17.364	16.215	15.065	13.916	12.766	11.617	10.467
  116	 0.586	31.898	31.210	30.522	29.833	29.145	28.457	27.770	27.083	26.395	25.707	25.020	24.332	23.642	22.950	22.258	21.565	20.874	20.183	19.492
  117	 0.519	31.761	31.003	30.245	29.487	28.729	27.972	27.215	26.458	25.701	24.945	24.190	23.434	22.677	21.918	21.158	20.398	19.638	18.878	18.119
  118	 0.709	31.795	30.881	29.967	29.053	28.139	27.226	26.313	25.400	24.488	23.577	22.667	21.757	20.846	19.934	19.024	18.113	17.202	16.291	15.378
  119	 0.237	31.186	30.136	29.085	28.035	26.986	25.937	24.888	23.840	22.794	21.749	20.703	19.658	18.613	17.569	16.526	15.484	14.443	13.402	12.362
  120	 0.748	31.553	30.358	29.164	27.969	26.776	25.582	24.389	23.197	22.006	20.816	19.626	18.435	17.245	16.056	14.867	13.679	12.490	11.300	10.111
  121	 0.467	31.493	30.519	29.545	28.572	27.599	26.626	25.654	24.682	23.711	22.742	21.772	20.803	19.833	18.864	17.896	16.928	15.960	14.992	14.024
  122	 0.180	31.417	30.655	29.893	29.130	28.368	27.606	26.845	26.084	25.323	24.563	23.805	23.046	22.285	21.524	20.761	19.998	19.235	18.471	17.708
  123	 0.939	31.959	30.979	29.999	29.019	28.039	27.060	26.081	25.102	24.124	23.147	22.171	21.194	20.217	19.241	18.265	17.290	16.314	15.338	14.361
  124	 0.027	30.934	29.842	28.750	27.658	26.567	25.476	24.386	23.296	22.208	21.121	20.034	18.946	17.859	16.773	15.688	14.604	13.521	12.437	11.354
  125	 0.390	31.542	30.694	29.847	28.999	28.152	27.305	26.458	25.611	24.765	23.921	23.077	22.233	21.389	20.543	19.698	18.852	18.006	17.159	16.311
  126	 0.377	31.486	30.595	29.704	28.813	27.922	27.032	26.143	25.253	24.364	23.477	22.590	21.703	20.815	19.927	19.040	18.153	17.265	16.377	15.487
  127	 0.618	31.539	30.462	29.384	28.306	27.229	26.152	25.076	24.000	22.926	21.853	20.780	19.707	18.634	17.563	16.493	15.423	14.354	13.285	12.218
  128	 0.895	31.890	30.886	29.882	28.877	27.873	26.870	25.866	24.863	23.861	22.861	21.860	20.860	19.859	18.858	17.859	16.860	15.861	14.862	13.862
  129	 0.701	31.824	30.948	30.072	29.195	28.319	27.443	26.568	25.692	24.817	23.944	23.072	22.199	21.325	20.451	19.577	18.703	17.828	16.953	16.076
  130	 0.482	31.234	29.985	28.737	27.489	26.242	24.995	23.748	22.503	21.258	20.014	18.769	17.523	16.278	15.033	13.787	12.541	11.293	10.045	 8.797
  131	 0.473	31.497	30.522	29.547	28.572	27.597	26.623	25.649	24.675	23.703	22.732	21.761	20.790	19.818	18.848	17.878	16.908	15.939	14.970	14.000
  132	 0.460	31.637	30.814	29.991	29.168	28.345	27.523	26.701	25.879	25.058	24.238	23.419	22.600	21.780	20.959	20.137	19.315	18.492	17.669	16.845
  133	 0.419	31.621	30.822	30.024	29.226	28.428	27.630	26.833	26.035	25.239	24.443	23.649	22.854	22.058	21.261	20.463	19.665	18.866	18.067	17.267
  134	 0.340	31.217	30.095	28.973	27.852	26.731	25.610	24.490	23.371	22.253	21.136	20.019	18.901	17.784	16.669	15.554	14.440	13.326	12.213	11.100
  135	 0.185	31.178	30.171	29.164	28.158	27.152	26.147	25.142	24.137	23.135	22.133	21.131	20.130	19.128	18.127	17.128	16.128	15.130	14.132	13.134
  136	 0.918	 0.281	31.644	31.007	30.370	29.733	29.096	28.460	27.823	27.185	26.546	25.907	25.266	24.625	23.983	23.340	22.696	22.053	21.410	20.767
  137	 0.887	 0.057	31.228	30.398	29.569	28.739	27.910	27.081	26.252	25.424	24.597	23.771	22.944	22.117	21.288	20.458	19.628	18.797	17.966	17.134
  138	 0.627	31.742	30.858	29.973	29.089	28.204	27.320	26.437	25.553	24.670	23.789	22.908	22.027	21.146	20.264	19.382	18.500	17.618	16.735	15.850
  139	 0.060	30.985	29.910	28.836	27.762	26.689	25.616	24.543	23.471	22.401	21.332	20.263	19.193	18.124	17.056	15.989	14.923	13.858	12.793	11.729
  140	 0.463	31.481	30.499	29.517	28.536	27.555	26.574	25.594	24.614	23.635	22.657	21.680	20.703	19.725	18.748	17.772	16.796	15.821	14.845	13.869
  141	 0.792	31.786	30.781	29.775	28.770	27.765	26.760	25.756	24.752	23.749	22.747	21.746	20.745	19.743	18.742	17.741	16.742	15.742	14.742	13.743
  142	 0.101	31.082	30.063	29.045	28.027	27.009	25.992	24.975	23.959	22.944	21.931	20.917	19.904	18.890	17.878	16.867	15.856	14.847	13.837	12.828
  143	 0.735	31.276	29.817	28.359	26.901	25.444	23.987	22.530	21.074	19.619	18.163	16.706	15.249	13.792	12.336	10.879	 9.424	 7.969	 6.514	 5.060
  144	 0.138	31.196	30.254	29.313	28.371	27.430	26.490	25.550	24.610	23.671	22.734	21.797	20.860	19.922	18.985	18.049	17.113	16.177	15.241	14.304
  145	 0.899	31.943	30.987	30.031	29.075	28.119	27.164	26.209	25.254	24.300	23.348	22.396	21.443	20.490	19.538	18.586	17.634	16.682	15.729	14.776
  146	 0.318	31.308	30.298	29.288	28.278	27.268	26.259	25.251	24.243	23.236	22.231	21.225	20.220	19.215	18.210	17.207	16.204	15.202	14.199	13.198
  147	 0.772	31.642	30.513	29.384	28.255	27.126	25.999	24.871	23.744	22.619	21.494	20.370	19.245	18.121	16.998	15.877	14.756	13.635	12.515	11.396
  148	 0.318	31.434	30.551	29.667	28.784	27.901	27.019	26.137	25.254	24.373	23.494	22.614	21.735	20.855	19.975	19.095	18.215	17.335	16.454	15.572
  149	 0.267	31.468	30.669	29.870	29.071	28.273	27.475	26.677	25.879	25.082	24.286	23.491	22.696	21.900	21.103	20.305	19.506	18.708	17.908	17.108
  150	 0.357	31.128	29.899	28.670	27.442	26.214	24.987	23.760	22.534	21.309	20.084	18.858	17.632	16.407	15.181	13.956	12.729	11.501	10.273	 9.045
  151	 0.055	30.944	29.833	28.722	27.611	26.501	25.392	24.283	23.175	22.068	20.962	19.855	18.749	17.643	16.538	15.434	14.331	13.228	12.125	11.022
  152	 0.034	30.989	29.945	28.901	27.858	26.815	25.773	24.731	23.689	22.650	21.611	20.572	19.533	18.495	17.458	16.421	15.386	14.351	13.317	12.284
  153	 0.040	31.024	30.008	28.992	27.977	26.962	25.948	24.934	23.921	22.909	21.899	20.888	19.878	18.867	17.858	16.850	15.842	14.835	13.829	12.823
  154	 0.565	31.715	30.864	30.014	29.164	28.314	27.464	26.615	25.765	24.917	24.070	23.223	22.377	21.529	20.681	19.833	18.984	18.135	17.285	16.433
  155	 0.214	31.610	31.007	30.403	29.799	29.196	28.593	27.990	27.387	26.784	26.180	25.575	24.970	24.364	23.756	23.148	22.539	21.931	21.323	20.715
  156	 0.513	31.645	30.777	29.909	29.041	28.173	27.305	26.438	25.571	24.705	23.840	22.976	22.111	21.246	20.380	19.515	18.649	17.783	16.916	16.048
  157	 0.341	31.447	30.552	29.658	28.763	27.869	26.976	26.083	25.189	24.297	23.406	22.516	21.626	20.734	19.843	18.953	18.062	17.171	16.280	15.387
  158	 0.368	31.266	30.164	29.063	27.961	26.861	25.761	24.661	23.562	22.465	21.368	20.272	19.175	18.079	16.984	15.890	14.797	13.704	12.612	11.521
  159	 0.588	31.508	30.428	29.348	28.269	27.190	26.112	25.034	23.956	22.880	21.805	20.731	19.656	18.581	17.508	16.436	15.364	14.293	13.223	12.154
  160	 0.205	31.585	30.965	30.345	29.725	29.105	28.485	27.866	27.247	26.627	26.007	25.387	24.766	24.144	23.520	22.896	22.271	21.647	21.024	20.400
  161	 0.709	31.710	30.712	29.713	28.715	27.716	26.719	25.721	24.724	23.729	22.734	21.740	20.745	19.750	18.756	17.763	16.770	15.778	14.785	13.792
  162	 0.494	31.390	30.286	29.183	28.079	26.977	25.874	24.772	23.671	22.572	21.473	20.374	19.275	18.177	17.080	15.984	14.888	13.794	12.699	11.606
  163	 0.773	31.602	30.431	29.260	28.089	26.919	25.749	24.580	23.411	22.244	21.078	19.911	18.745	17.579	16.414	15.250	14.086	12.922	11.759	10.595
  164	 0.804	31.846	30.889	29.932	28.974	28.017	27.061	26.105	25.148	24.193	23.240	22.286	21.332	20.378	19.424	18.471	17.518	16.565	15.612	14.657
  165	 0.616	31.711	30.805	29.900	28.995	28.090	27.186	26.281	25.377	24.474	23.572	22.671	21.769	20.867	19.965	19.063	18.161	17.259	16.356	15.452
  166	 0.135	31.119	30.102	29.086	28.070	27.054	26.039	25.024	24.010	22.998	21.986	20.975	19.964	18.953	17.942	16.934	15.925	14.917	13.910	12.903
