   62	 0.599	 1.249	 1.899	 2.549	 3.199	 3.850	 4.501	 5.154	 5.805	 6.457	 7.109	 7.761	 8.412	 9.063	 9.714	10.364	11.015	11.666	12.315	12.965
   63	 0.674	 1.510	 2.345	 3.180	 4.016	 4.853	 5.691	 6.529	 7.368	 8.209	 9.049	 9.890	10.732	11.574	12.416	13.258	14.098	14.939	15.779	16.618
   64	 0.789	 1.791	 2.793	 3.794	 4.796	 5.799	 6.801	 7.803	 8.806	 9.808	10.810	11.813	12.815	13.817	14.820	15.822	16.825	17.828	18.831	19.834
   65	 0.052	 0.882	 1.712	 2.542	 3.372	 4.203	 5.036	 5.868	 6.701	 7.534	 8.368	 9.202	10.035	10.869	11.702	12.535	13.367	14.198	15.030	15.861
   66	 0.830	 1.983	 3.135	 4.287	 5.439	 6.591	 7.743	 8.893	10.044	11.193	12.342	13.491	14.638	15.786	16.933	18.080	19.228	20.375	21.523	22.671
   67	 0.406	 1.446	 2.487	 3.527	 4.568	 5.609	 6.651	 7.693	 8.734	 9.777	10.819	11.860	12.902	13.944	14.986	16.028	17.070	18.113	19.154	20.197
   68	 0.650	 1.235	 1.821	 2.407	 2.994	 3.580	 4.168	 4.756	 5.343	 5.931	 6.518	 7.105	 7.692	 8.278	 8.864	 9.449	10.034	10.620	11.206	11.792
   69	 0.932	 1.797	 2.662	 3.527	 4.392	 5.259	 6.126	 6.993	 7.861	 8.730	 9.599	10.469	11.340	12.211	13.083	13.954	14.826	15.697	16.568	17.438
   70	 0.110	 1.181	 2.253	 3.325	 4.397	 5.471	 6.544	 7.618	 8.692	 9.767	10.841	11.915	12.989	14.063	15.136	16.210	17.284	18.358	19.432	20.506
   71	 0.360	 1.241	 2.121	 3.002	 3.883	 4.766	 5.649	 6.533	 7.417	 8.303	 9.189	10.075	10.962	11.850	12.738	13.626	14.513	15.400	16.287	17.172
   72	 0.449	 1.503	 2.557	 3.612	 4.666	 5.721	 6.776	 7.831	 8.887	 9.942	10.997	12.052	13.106	14.161	15.215	16.269	17.324	18.378	19.432	20.487
   73	 0.172	 1.159	 2.146	 3.134	 4.121	 5.110	 6.100	 7.090	 8.080	 9.072	10.063	11.055	12.048	13.041	14.035	15.029	16.023	17.018	18.013	19.007
   74	 0.714	 1.928	 3.142	 4.356	 5.570	 6.783	 7.996	 9.209	10.421	11.632	12.843	14.053	15.264	16.474	17.685	18.897	20.109	21.321	22.533	23.746
   75	 0.679	 1.625	 2.572	 3.518	 4.465	 5.413	 6.361	 7.309	 8.258	 9.208	10.157	11.107	12.058	13.009	13.961	14.913	15.865	16.818	17.771	18.722
   76	 0.413	 1.281	 2.149	 3.018	 3.886	 4.756	 5.626	 6.498	 7.369	 8.242	 9.116	 9.989	10.864	11.739	12.614	13.489	14.363	15.237	16.110	16.982
   77	 0.484	 1.302	 2.120	 2.939	 3.757	 4.577	 5.398	 6.220	 7.041	 7.864	 8.688	 9.511	10.334	11.158	11.982	12.805	13.627	14.449	15.271	16.092
   78	 0.122	 1.171	 2.220	 3.269	 4.318	 5.368	 6.419	 7.471	 8.522	 9.574	10.626	11.678	12.730	13.782	14.835	15.887	16.939	17.992	19.045	20.097
   79	 0.266	 1.499	 2.733	 3.966	 5.200	 6.434	 7.667	 8.900	10.132	11.363	12.594	13.824	15.054	16.284	17.514	18.745	19.977	21.208	22.439	23.672
   80	 0.216	 1.313	 2.409	 3.506	 4.603	 5.701	 6.798	 7.896	 8.994	10.092	11.189	12.286	13.382	14.479	15.575	16.670	17.766	18.862	19.958	21.053
   81	 0.873	 1.852	 2.832	 3.811	 4.790	 5.771	 6.751	 7.731	 8.711	 9.692	10.672	11.653	12.633	13.614	14.595	15.576	16.558	17.540	18.521	19.503
   82	 0.159	 1.033	 1.907	 2.782	 3.657	 4.533	 5.410	 6.288	 7.166	 8.045	 8.924	 9.804	10.684	11.565	12.446	13.326	14.206	15.085	15.964	16.842
   83	 0.421	 1.271	 2.122	 2.973	 3.824	 4.677	 5.530	 6.384	 7.239	 8.094	 8.950	 9.806	10.663	11.520	12.377	13.234	14.090	14.946	15.801	16.656
   84	 0.836	 1.612	 2.388	 3.165	 3.941	 4.719	 5.497	 6.277	 7.056	 7.837	 8.618	 9.399	10.180	10.961	11.742	12.523	13.302	14.082	14.861	15.640
   85	 0.311	 1.438	 2.564	 3.691	 4.818	 5.946	 7.073	 8.200	 9.327	10.454	11.579	12.705	13.830	14.954	16.078	17.201	18.325	19.448	20.571	21.694
   86	 0.786	 1.846	 2.905	 3.965	 5.024	 6.084	 7.144	 8.203	 9.262	10.321	11.379	12.436	13.494	14.551	15.607	16.663	17.720	18.776	19.832	20.888
   87	 0.515	 1.358	 2.201	 3.044	 3.888	 4.733	 5.578	 6.425	 7.271	 8.119	 8.968	 9.817	10.666	11.515	12.365	13.214	14.063	14.911	15.759	16.605
   88	 0.540	 1.389	 2.239	 3.089	 3.939	 4.790	 5.643	 6.495	 7.349	 8.203	 9.059	 9.914	10.770	11.626	12.483	13.339	14.194	15.049	15.904	16.758
   89	 0.111	 1.223	 2.336	 3.449	 4.562	 5.676	 6.790	 7.904	 9.018	10.132	11.246	12.359	13.472	14.584	15.696	16.808	17.920	19.031	20.143	21.254
